"OTU"	"Sample"	"Abundance"	"perc_SWHC"	"soil_type"	"block"	"product_name"	"cog_access"	"cog_name"	"cog_function"	"cog_category"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"gene_id_11661681"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"frr, MRRF, RRF"	"COG0233"	"Frr"	"Ribosome recycling factor"	"Translation, ribosomal structure and biogenesis"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12776541"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"mutT, NUDT15, MTH2"	"COG1051"	"COG1051"	"ADP-ribose pyrophosphatase"	"Nucleotide transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sampsonii"
"gene_id_1760847"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"mec"	"COG1310"	"COG1310"	"Predicted metal-dependent protease of the PAD1/JAB1 superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760882"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"COG5377"	"COG5377"	"COG5377"	"Phage-related protein, predicted endonuclease"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1828385"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"XerD"	"COG4974"	"XerD"	"Site-specific recombinase XerD"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes derwentensis"
"gene_id_1891778"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"Ttg2C"	"COG1463"	"Ttg2C"	"ABC-type transport system involved in resistance to organic solvents, periplasmic component"	"Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_2337809"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"rhaM"	"COG3254"	"COG3254"	"Uncharacterized conserved protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_2456436"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"PinR"	"COG1961"	"PinR"	"Site-specific recombinases, DNA invertase Pin homologs"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_2456493"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_2456578"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"COG5323"	"COG5323"	"COG5323"	"Uncharacterized conserved protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_307718"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"FabG"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_325598"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"CitB"	"COG4565"	"CitB"	"Response regulator of citrate/malate metabolism"	"Transcription / Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4284843"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"COG4928"	"COG4928"	"COG4928"	"Predicted P-loop ATPase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4354788"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4444029"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_5156646"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"COG3593"	"COG3593"	"COG3593"	"Predicted ATP-dependent endonuclease of the OLD family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_5862581"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"COG2128"	"COG2128"	"COG2128"	"Uncharacterized conserved protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lincolnensis"
"gene_id_6267330"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"K07030"	"COG1461"	"COG1461"	"Predicted kinase related to dihydroxyacetone kinase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_7015268"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"PaaI"	"COG2050"	"PaaI"	"HGG motif-containing thioesterase, possibly involved in aromatic compounds catabolism"	"Secondary metabolites biosynthesis,    transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Kitasatospora"	"Kitasatospora setae"
"gene_id_7336433"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"infC, MTIF3"	"COG0290"	"InfC"	"Translation initiation factor 3 (IF-3)"	"Translation, ribosomal structure and biogenesis"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Saccharothrix"	"Saccharothrix espanaensis"
"gene_id_7441442"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"UbiH"	"COG0654"	"UbiH"	"2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases"	"Coenzyme metabolism / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Geodermatophilaceae"	"Geodermatophilus"	"Geodermatophilus obscurus"
"gene_id_7914386"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"Aes"	"COG0657"	"Aes"	"Esterase/lipase"	"Lipid metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. 769"
"gene_id_8456564"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"K06871"	"COG0641"	"AslB"	"Arylsulfatase regulator (Fe-S oxidoreductase)"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_8835327"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"COG5529"	"COG5529"	"COG5529"	"Pyocin large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_8835402"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"actIII, oxyJ, snoaD, aknA"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_9051924"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_9708145"	"DL_50_5"	313.800254445086	"50"	"DL"	"5"	"AcrR"	"COG1309"	"AcrR"	"Transcriptional regulator"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Amycolatopsis"	"Amycolatopsis methanolica"
"gene_id_10283559"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"ABC.MS.S"	"COG1653"	"UgpB"	"ABC-type sugar transport system, periplasmic component"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces griseochromogenes"
"gene_id_11678059"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"COG4695"	"COG4695"	"COG4695"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_12401985"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"FabG"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1277658"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"COG4585"	"COG4585"	"COG4585"	"Signal transduction histidine kinase"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Frankiaceae"	"Frankia"	"Frankia sp. EuI1c"
"gene_id_12787166"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"K07497"	"COG2801"	"Tra5"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces aureofaciens"
"gene_id_12893234"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiopsaceae"	"Nocardiopsis"	"Nocardiopsis alba"
"gene_id_1760874"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"PinR"	"COG1961"	"PinR"	"Site-specific recombinases, DNA invertase Pin homologs"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760882"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"COG5377"	"COG5377"	"COG5377"	"Phage-related protein, predicted endonuclease"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1761018"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_192663"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"dnaE2"	"COG0587"	"DnaE"	"DNA polymerase III, alpha subunit"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes missouriensis"
"gene_id_2456493"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_2456562"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_2456578"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"COG5323"	"COG5323"	"COG5323"	"Uncharacterized conserved protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_4263771"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"COG4644"	"COG4644"	"COG4644"	"Transposase and inactivated derivatives, TnpA family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces pactum"
"gene_id_4300425"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"sepF"	"COG1799"	"COG1799"	"Uncharacterized protein conserved in bacteria"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces incarnatus"
"gene_id_4913011"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"COG5412"	"COG5412"	"COG5412"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Frankiaceae"	"Frankia"	"Frankia sp. EAN1pec"
"gene_id_6643208"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"rpoE"	"COG1595"	"RpoE"	"DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_6998373"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"COG0433"	"COG0433"	"COG0433"	"HerA helicase"	"Replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Saccharothrix"	"Saccharothrix espanaensis"
"gene_id_7746349"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"nuoJ"	"COG0839"	"NuoJ"	"NADH:ubiquinone oxidoreductase subunit 6 (chain J)"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces noursei"
"gene_id_7867163"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"ltrA"	"COG3344"	"COG3344"	"Retron-type reverse transcriptase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_8276751"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"UbiH"	"COG0654"	"UbiH"	"2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases"	"Coenzyme metabolism / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces incarnatus"
"gene_id_858788"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"COG4799"	"COG4799"	"COG4799"	"Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)"	"Lipid metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_9128084"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"DltE"	"COG0300"	"DltE"	"Short-chain dehydrogenases of various substrate specificities"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_9252031"	"IR_50_2"	313.532843918576	"50"	"IR"	"2"	"RfaG"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cyaneogriseus"
"gene_id_11041130"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"cydB"	"COG1294"	"AppB"	"Cytochrome bd-type quinol oxidase, subunit 2"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_11807880"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"NosY"	"COG1277"	"NosY"	"ABC-type transport system involved in multi-copper enzyme maturation, permease component"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Amycolatopsis"	"Amycolatopsis methanolica"
"gene_id_12636894"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"UbiG"	"COG2227"	"UbiG"	"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Kineosporiaceae"	"Kineococcus"	"Kineococcus radiotolerans"
"gene_id_12790816"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"K06994"	"COG2409"	"COG2409"	"Predicted drug exporters of the RND superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_13086120"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"SoxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1398965"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"rfbC"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Saccharopolyspora"	"Saccharopolyspora erythraea"
"gene_id_1472345"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"RPR2, RPP21"	"COG2206"	"COG2206"	"c-di-GMP phosphodiesterase class II (HD-GYP domain)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1760887"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"COG4422"	"COG4422"	"COG4422"	"Bacteriophage protein gp37"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1828385"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"XerD"	"COG4974"	"XerD"	"Site-specific recombinase XerD"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes derwentensis"
"gene_id_2456505"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"dnaQ"	"COG0847"	"DnaQ"	"DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_3356960"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces scabiei"
"gene_id_3882781"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"AraJ"	"COG2814"	"AraJ"	"Arabinose efflux permease"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes missouriensis"
"gene_id_4263771"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"COG4644"	"COG4644"	"COG4644"	"Transposase and inactivated derivatives, TnpA family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces pactum"
"gene_id_4444028"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"HSP20"	"COG0071"	"IbpA"	"Molecular chaperone (small heat shock protein)"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4744385"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_5862581"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"COG2128"	"COG2128"	"COG2128"	"Uncharacterized conserved protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lincolnensis"
"gene_id_5862604"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"COG0517"	"COG0517"	"COG0517"	"FOG: CBS domain"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lincolnensis"
"gene_id_5912721"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"UgpB"	"COG1653"	"UgpB"	"ABC-type sugar transport system, periplasmic component"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora auratinigra"
"gene_id_6521084"	"IR_50_1"	313.097960263199	"50"	"IR"	"1"	"FadR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
